,IsRecentlyVerified,DateLastVerified,ID,DataProviderID,DataProvidersReference,OperatorID,OperatorsReference,UsageCost,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.RelatedURL,AddressInfo.DistanceUnit,UsageTypeID,AddressInfo.ContactTelephone2,DateLastConfirmed
3776,False,2016-06-04T02:52:00Z,37011,26,26002,78.0,Essent EM-NL-00000363-07-00010,0.00 jaarabonnement,"[{'ID': 40522, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48577, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37357,Wisseloordplein 10,Wisseloordplein 10,Amsterdam Zuidoost,1106 MH,159,52.297601,4.987696,http://www.essent.nl,0,,,
3777,False,2016-06-04T02:37:00Z,68145,26,91055,177.0,Nuon EVB-P1541026,0.00 jaarabonnement,"[{'ID': 94935, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 94936, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68491,Wethouder Driessenstraat 116,Wethouder Driessenstraat 116,Amsterdam,1107 XM,159,52.291346,4.985423,http://www.nuon.nl/ev,0,,,
3778,False,2016-06-04T02:52:00Z,36875,26,32770,157.0,NewMotion 02004545,0.00 jaarabonnement,"[{'ID': 40386, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37221,Vennicxstraat 28A,Vennicxstraat 28A,De Ronde Venen,1391 VK,159,52.2704031,4.96904989999996,http://thenewmotion.nl/,0,,,
3779,False,2016-06-04T02:52:00Z,36863,26,34321,73.0,EV-Box EVB-P1250121,0.00 jaarabonnement,"[{'ID': 40374, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37209,Angsteloord 74,Angsteloord 74,De Ronde Venen,1391 EG,159,52.26785,4.97933,http://www.ev-box.nl,0,,,
3780,False,2016-06-04T02:52:00Z,63835,26,75245,103.0,Allego NLALLEGO0004892,0.00 jaarabonnement,"[{'ID': 81553, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 81554, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2016-03-03T12:32:00Z,100,64181,Koppeldijk 5,Koppeldijk 5,De Ronde Venen,1391 CW,159,52.26918038,4.97390608,http://www.allego.eu/,0,,,
3781,False,2016-06-04T02:52:00Z,36881,26,48067,178.0,EVnetNL DB0309,0.00 jaarabonnement,"[{'ID': 40392, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37227,'t Markvelt,'t Markvelt,De Ronde Venen,1391 BR,159,52.271004,4.974597,http://www.evnet.nl,0,,,
3782,False,2016-06-04T02:52:00Z,36874,26,45550,73.0,EV-Box EVB-P1343119,0.00 jaarabonnement,"[{'ID': 40385, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37220,'t Markvelt 8,'t Markvelt 8,De Ronde Venen,1391 CA,159,52.27054,4.9764100000000004,http://www.ev-box.nl,0,,,
3783,False,2016-06-04T02:52:00Z,36912,26,49560,157.0,NewMotion 02009577,0.00 jaarabonnement,"[{'ID': 40423, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37258,Haagwinde 85,Haagwinde 85,De Ronde Venen,1391 XX,159,52.277702331543,4.97210216522217,http://thenewmotion.nl/,0,,,
3784,False,2016-06-04T02:37:00Z,68146,26,92313,177.0,Nuon EVB-P1607176,0.00 jaarabonnement,"[{'ID': 94937, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 94938, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68492,Wethouder Ramstraat 24,Wethouder Ramstraat 24,Amsterdam,1107 CN,159,52.292598,4.990334,http://www.nuon.nl/ev,0,,,
3785,False,2016-06-04T02:37:00Z,68150,26,93124,177.0,Nuon EVB-P1552276,0.00 jaarabonnement,"[{'ID': 94945, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 94946, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68496,Bierdijk,Bierdijk,Hollands Kroon,1777 NJ,159,52.293526,4.993384,http://www.nuon.nl/ev,0,,,
3786,False,2016-06-04T02:52:00Z,37008,26,26008,78.0,Essent EM-NL-00000363-07-00013,0.00 jaarabonnement,"[{'ID': 40519, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48576, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37354,Jan Nautahof 2,Jan Nautahof 2,Amsterdam,1106 ZD,159,52.297095,4.995891,http://www.essent.nl,0,,,
3787,False,2016-06-04T02:52:00Z,36899,26,55630,73.0,EV-Box EVB-P1425125,0.00 jaarabonnement,"[{'ID': 40410, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37245,Klompweg 6c,Klompweg 6c,Stichtse Vecht,1393 PH,159,52.27593,5.03138,http://www.ev-box.nl,0,,,
3788,False,2016-06-04T02:52:00Z,63841,26,78456,157.0,NewMotion 02006640,0.00 jaarabonnement,"[{'ID': 81564, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2016-03-03T12:32:00Z,100,64187,Dorpsstraat 47,Dorpsstraat 47,Stichtse Vecht,1393 NG,159,52.2725964,5.0294073,http://thenewmotion.nl/,0,,,
3789,False,2016-06-04T02:52:00Z,53881,26,68370,157.0,NewMotion 03000956,0.00 jaarabonnement,"[{'ID': 67301, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2015-09-20T11:50:00Z,100,54227,Dammerweg 81,Dammerweg 81,Wijdemeren,1394 GR,159,52.2730732,5.047835,http://thenewmotion.nl/,0,,,
3790,False,2016-06-04T02:52:00Z,36845,26,47926,178.0,EVnetNL DB0164,0.00 jaarabonnement,"[{'ID': 40356, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37191,Voorstraat 32,Voorstraat 32,Wijdemeren,1394 CT,159,52.26525,5.045326,http://www.evnet.nl,0,,,
3791,False,2016-06-04T02:52:00Z,36793,26,47928,178.0,EVnetNL DB0166,0.00 jaarabonnement,"[{'ID': 40304, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37139,Patrijslaan 2,Patrijslaan 2,Wijdemeren,1394 CN,159,52.254508,5.045942,http://www.evnet.nl,0,,,
3792,False,2016-06-04T02:52:00Z,36800,26,47624,178.0,EVnetNL AL775,0.00 jaarabonnement,"[{'ID': 40311, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37146,De Kooi 3,De Kooi 3,Wijdemeren,1394 NE,159,52.255735,5.048467,http://www.evnet.nl,0,,,
3793,False,2015-08-09T21:44:00Z,49207,1,,179.0,,"0,00","[{'ID': 60818, 'ConnectionTypeID': 28, 'StatusTypeID': 50, 'LevelID': 1, 'Amps': 14, 'CurrentTypeID': 10, 'Quantity': 4}]",1.0,50,2015-08-09T21:44:00Z,1.0,2015-07-13T21:15:00Z,200,49553,Ossenmarkt,Ossenmarkt,Weesp,1381LX,159,52.3072203767972,5.0454471589302,http://www.ecotap.nl,0,1.0,,
3794,False,2015-07-13T20:37:00Z,37090,1,,178.0,EVnetNL AL542,0.00 jaarabonnement,"[{'ID': 40601, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 20}]",2.0,50,2015-07-13T20:37:00Z,3.0,2015-01-09T06:07:00Z,100,37436,Oudegracht 65,Oudegracht 65,Weesp,1381 XX,159,52.306319,5.042438,http://www.evnet.nl,0,4.0,,
3795,False,2015-08-02T21:50:00Z,51593,1,,45.0,,0.00 jaarabonnement,"[{'ID': 63979, 'ConnectionTypeID': 28, 'StatusTypeID': 50, 'LevelID': 1, 'CurrentTypeID': 10, 'Quantity': 1}]",1.0,50,2015-08-02T21:50:00Z,1.0,2015-08-02T21:45:00Z,200,51939,Van Houten Industriepark 25 Front,Van Houten Industriepark 25,Weesp,1381MZ,159,52.3053026925383,5.03486686197129,,0,6.0,,
3796,False,2015-08-02T21:39:00Z,43023,1,,73.0,EV-Box EVB-P1446017,0.00 jaarabonnement,"[{'ID': 52055, 'ConnectionTypeID': 25, 'StatusTypeID': 75, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1.0,50,2015-08-02T21:39:00Z,3.0,2015-03-25T02:49:00Z,200,43369,Van Houten Industriepark 25 Back,Van Houten Industriepark 25,Weesp,1381 MZ,159,52.3055454188174,5.03507070985642,http://www.ev-box.nl,0,6.0,,
3797,False,2015-09-09T18:01:00Z,51596,1,,45.0,,0.00,"[{'ID': 63982, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2015-09-09T18:01:00Z,1.0,2015-08-02T22:39:00Z,200,51942,van Houten Industriepark 1,van Houten Industriepark 1,Weesp,1381MZ,159,52.30665684109635,5.0350853846557575,http://www.pronkjuweel.nl,0,6.0,,
3798,False,2015-08-05T21:16:00Z,51594,1,,73.0,,0.00,"[{'ID': 63980, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2015-08-05T21:16:00Z,1.0,2015-08-02T22:16:00Z,200,51940,Van Houten Industriepark,Van Houten Industriepark,Weesp,1381CP,159,52.3037651024158,5.0306917089843495,http://www.ev-box.nl,0,6.0,,
3799,False,2016-06-04T02:52:00Z,65712,26,85015,73.0,EV-Box EVB-P1416151,0.00 jaarabonnement,"[{'ID': 90692, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 90693, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:52:00Z,3.0,2016-04-27T09:42:00Z,100,66058,Rijnkade 8,Rijnkade 8,Weesp,1382 GS,159,52.30595,5.02144,http://www.ev-box.nl,0,,,
3800,False,2015-07-25T22:56:00Z,49208,1,,73.0,,,"[{'ID': 60819, 'ConnectionTypeID': 25, 'StatusTypeID': 75, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}, {'ID': 60820, 'ConnectionTypeID': 25, 'StatusTypeID': 75, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2015-07-25T22:56:00Z,1.0,2015-07-13T21:45:00Z,200,49554,Keurstraat,Keurstraat,Weesp,1382KS,159,52.3114762001058,5.02640943505709,http://www.ev-box.com,0,1.0,,
3801,False,2015-08-02T21:09:00Z,37116,1,,178.0,EVnetNL REE239,0.00 jaarabonnement,"[{'ID': 40627, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1.0,50,2015-08-02T21:09:00Z,3.0,2015-01-09T06:07:00Z,100,37462,Hogeweyselaan 73,Hogeweyselaan 73,Weesp,1382 JK,159,52.311516,5.027395999999953,http://www.evnet.nl,0,1.0,,
3802,False,2015-08-02T21:54:00Z,51413,1,,47.0,,0.00 jaarabonnement,"[{'ID': 63671, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 37.0, 'CurrentTypeID': 10, 'Quantity': 2}]",1.0,50,2015-08-02T21:54:00Z,1.0,2015-07-25T22:43:00Z,100,51759,Hogeweyselaan 101,Hogeweyselaan 101,Weesp,1382JK,159,52.3123782,5.027048700000023,http://thenewmotion.nl/,0,6.0,,
3803,False,2015-07-14T16:48:00Z,49212,1,,73.0,,,"[{'ID': 60824, 'ConnectionTypeID': 25, 'StatusTypeID': 75, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10, 'Quantity': 1}, {'ID': 60825, 'ConnectionTypeID': 25, 'StatusTypeID': 75, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10, 'Quantity': 1}, {'ID': 60826, 'ConnectionTypeID': 25, 'StatusTypeID': 75, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10, 'Quantity': 1}]",3.0,50,2015-07-14T16:48:00Z,1.0,2015-07-14T05:10:00Z,200,49558,Pampuslaan 104,Pampuslaan 104,Weesp,1382JR,159,52.3127861,5.02522699999997,http://www.ev-box.com,0,6.0,,
3804,False,2015-07-14T16:42:00Z,49213,1,,197.0,,,"[{'ID': 60827, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10, 'Quantity': 2}]",1.0,50,2015-07-14T16:42:00Z,1.0,2015-07-14T05:32:00Z,200,49559,Pampuslaan 79,Pampuslaan 79,Weesp,1382JM,159,52.3122088,5.02486269999997,http://www.flowcharging.com,0,4.0,,
3805,False,2015-07-15T18:05:00Z,49233,1,,45.0,,,"[{'ID': 60858, 'ConnectionTypeID': 25, 'StatusTypeID': 75, 'LevelID': 2, 'CurrentTypeID': 10, 'Quantity': 1}]",1.0,75,2015-07-15T18:05:00Z,1.0,2015-07-14T18:48:00Z,200,49579,Ambachtstraat 12,Ambachtstraat 12,Weesp,1382KG,159,52.313409300000004,5.02339719999998,http://www.ev-box.com,0,6.0,,
3806,False,2015-08-02T21:58:00Z,49232,1,,45.0,,,"[{'ID': 60857, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 2}]",1.0,50,2015-08-02T21:58:00Z,1.0,2015-07-14T18:14:00Z,200,49578,Gemeenschapspolderweg 36,Gemeenschapspolderweg 36,Weesp,1382GR,159,52.3139733,5.02257770000006,,0,6.0,,
3807,False,2015-07-25T23:01:00Z,49202,1,,73.0,,,"[{'ID': 60808, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1.0,50,2015-07-25T23:01:00Z,1.0,2015-07-13T20:35:00Z,200,49548,Flevolaan 17,Flevolaan 17,weesp,1382JX,159,52.3148949,5.02125019999994,http://www.ev-box.com,0,6.0,,
3808,False,2015-08-29T19:23:00Z,49289,1,,47.0,,,"[{'ID': 60930, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2015-08-29T19:23:00Z,1.0,2015-07-16T18:19:00Z,200,49635,Flevolaan 19,Flevolaan 19,Weesp,1382JX,159,52.3151916,5.021262400000069,http://www.solarclarity.nl,0,6.0,,
3809,False,2015-07-16T18:14:00Z,49288,1,,47.0,,,"[{'ID': 60929, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2015-07-16T18:14:00Z,1.0,2015-07-16T18:10:00Z,200,49634,Flevolaan 21,Flevolaan 21,Weesp,1382JX,159,52.3155596,5.021112799999969,http://www.thenewmotion.com,0,6.0,,
3810,False,2015-07-15T18:01:00Z,49235,1,,73.0,,,"[{'ID': 60860, 'ConnectionTypeID': 25, 'StatusTypeID': 75, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 20, 'Quantity': 2}]",1.0,50,2015-07-15T18:01:00Z,1.0,2015-07-14T19:33:00Z,200,49581,Flevolaan 25,Flevolaan 25,Weesp,1382JX,159,52.3162783,5.02098950000004,http://www.ev-box.com,0,6.0,,
3811,False,2015-07-18T14:55:00Z,50292,1,,47.0,,,"[{'ID': 61935, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2015-07-18T14:55:00Z,1.0,2015-07-18T14:54:00Z,200,50638,Flevolaan 66,Flevolaan 66,Weesp,1382JZ,159,52.3170527,5.021481799999947,http://www.klimaatconcept.nl,0,6.0,,
3812,False,2015-07-18T14:35:00Z,50291,1,,1.0,,,"[{'ID': 61934, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2015-07-18T14:35:00Z,1.0,2015-07-18T14:30:00Z,200,50637,Hogeweyselaan 215 Mitsubishi Dealer,Hogeweyselaan 215,Weesp,1382JL,159,52.31740129599029,5.027476356483458,http://www.autolancker.nl,0,6.0,,
3813,False,2015-07-25T22:40:00Z,37134,1,,47.0,NewMotion 02010422,0.00 jaarabonnement,"[{'ID': 40645, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 37.0, 'CurrentTypeID': 10, 'Quantity': 2}, {'ID': 48672, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 37.0, 'CurrentTypeID': 10, 'Quantity': 2}]",2.0,50,2015-07-25T22:40:00Z,3.0,2015-01-09T06:07:00Z,100,37480,Hogeweyselaan 165,Hogeweyselaan 165,Weesp,1382JL,159,52.3143824,5.027017800000067,http://thenewmotion.nl/,0,6.0,,
3814,False,2015-08-09T21:46:00Z,51595,1,,73.0,,,"[{'ID': 63981, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2015-08-09T21:46:00Z,1.0,2015-08-02T22:25:00Z,200,51941,C. van Drosthagenstraat 19,C. van Drosthagenstraat 19,Weesp,1382BP,159,52.3087667,5.030538500000034,http://www.ev-box.nl,0,4.0,,
3815,False,2015-08-09T21:33:00Z,51658,1,,47.0,,,"[{'ID': 64086, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 2}]",1.0,50,2015-08-09T21:33:00Z,1.0,2015-08-09T21:30:00Z,200,52004,Leeuwenveldseweg 12 ,Leeuwenveldseweg 12,Weesp,,159,52.3136156,5.044225800000049,http://www.thenewmotion.com,0,4.0,,
3816,False,2015-08-09T21:40:00Z,51659,1,,47.0,,,"[{'ID': 64087, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 2}]",1.0,50,2015-08-09T21:40:00Z,1.0,2015-08-09T21:36:00Z,200,52005,Leeuwenveldseweg 16,Leeuwenveldseweg 16,Weesp,1382LX,159,52.3140976,5.043078199999968,http://www.thenewmotion.com,0,4.0,,
3817,False,2015-08-05T21:20:00Z,49210,1,,73.0,,,"[{'ID': 60822, 'ConnectionTypeID': 25, 'StatusTypeID': 75, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 2}, {'ID': 60854, 'ConnectionTypeID': 1, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 10}]",1.0,50,2015-08-05T21:20:00Z,1.0,2015-07-13T22:42:00Z,200,49556,Hogeweyselaan 235,Hogeweyselaan 235,Weesp,1382JL,159,52.3188813,5.02869729999998,http://www.audion.com,0,6.0,,
3818,False,2015-07-25T23:03:00Z,49209,1,,73.0,,,"[{'ID': 60821, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2015-07-25T23:03:00Z,1.0,2015-07-13T22:17:00Z,200,49555,Pampuslaan 228,Pampuslaan 228,Weesp,1382JS,159,52.3192509520461,5.02668039147112,http://www.anwb.nl,0,4.0,,
3819,False,2015-07-15T18:03:00Z,49234,1,,47.0,,,"[{'ID': 60859, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2015-07-15T18:03:00Z,1.0,2015-07-14T19:18:00Z,200,49580,Bloemendalerweg 25,Bloemendalerweg 25,Weesp,1382KB,159,52.3197249,5.0253318,http://www.thenewmotion.nl,0,6.0,,
3820,False,2015-07-18T15:47:00Z,50293,1,,1.0,,,"[{'ID': 61936, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 10}]",1.0,50,2015-07-18T15:47:00Z,1.0,2015-07-18T15:45:00Z,200,50639,Bloemendalerweg 43 F,Bloemendalerweg 43 F,Weesp,1382KB,159,52.3206271,5.023491100000001,,0,6.0,,
3821,False,2016-06-04T02:53:00Z,37193,26,48045,178.0,EVnetNL DB0286,0.00 jaarabonnement,"[{'ID': 40704, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:53:00Z,3.0,2015-01-09T06:07:00Z,100,37539,Nooit Gedacht 46,Nooit Gedacht 46,Muiden,1398 EE,159,52.326208,5.071602,http://www.evnet.nl,0,,,
3822,False,2016-06-04T02:53:00Z,63914,26,77854,103.0,Allego NLALLEGO0005422,0.00 jaarabonnement,"[{'ID': 81677, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 81678, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:53:00Z,3.0,2016-03-03T12:32:00Z,100,64260,Kazernestraat 14b,Kazernestraat 14b,Gooise Meren,1398 AN,159,52.33099089,5.07139636,http://www.allego.eu/,0,,,
3823,False,2016-06-04T02:53:00Z,37211,26,48057,178.0,EVnetNL DB0299,0.00 jaarabonnement,"[{'ID': 40722, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:53:00Z,3.0,2015-01-09T06:07:00Z,100,37557,Weesperweg 2a,Weesperweg 2a,Muiden,1398 XD,159,52.330229,5.06542,http://www.evnet.nl,0,,,
3824,False,2016-06-04T02:37:00Z,68197,26,92867,177.0,Nuon EVB-P1552172,0.00 jaarabonnement,"[{'ID': 95035, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 95036, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68543,Eva Besnyöstraat 372,Eva Besnyöstraat 372,Amsterdam,1087 LM,159,52.347996,5.011488,http://www.nuon.nl/ev,0,,,
3825,False,2019-05-31T13:41:00Z,127216,1,,177.0,,0.3388,"[{'ID': 178135, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10, 'Quantity': 2}]",1.0,50,2019-05-31T13:41:00Z,1.0,2019-05-30T14:30:00Z,200,127562,Pieter Oosterhuisstraat 9,Pieter Oosterhuisstraat 9,Amsterdam,1087 HT,159,52.352441194956,5.00557549269763,,0,1.0,,
3826,False,2019-05-30T14:37:00Z,37468,26,25962,78.0,Essent EM-NL-00000363-05-00021,0.00 jaarabonnement,"[{'ID': 40979, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48995, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2019-05-30T14:37:00Z,3.0,2015-01-09T06:07:00Z,100,37814,Franz Zieglerstraat,Franz Zieglerstraat,Amsterdam,1087 HN,159,52.353462,5.006051,http://www.essent.nl,0,,,
3827,False,2019-05-30T14:38:00Z,68205,26,90038,177.0,Nuon EVB-P1521037,0.00 jaarabonnement,"[{'ID': 95051, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 95052, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2019-05-30T14:38:00Z,3.0,2016-06-04T02:37:00Z,100,68551,Lumièrestraat 93,Lumièrestraat 93,Amsterdam,1087 JA,159,52.354814,5.002253,http://www.nuon.nl/ev,0,,,
3828,False,2019-05-30T14:36:00Z,37444,26,49878,78.0,Essent EM-NL-00000363-05-00040,0.00 jaarabonnement,"[{'ID': 40955, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48972, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2019-05-30T14:36:00Z,3.0,2015-01-09T06:07:00Z,100,37790,Julius Pergerstraat 139,Julius Pergerstraat 139,Amsterdam,1087 KN,159,52.352468,5.002858,http://www.essent.nl,0,,,
3829,False,2019-05-30T19:01:00Z,127218,1,,177.0,,0.3388,"[{'ID': 178137, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10, 'Quantity': 2}]",1.0,50,2019-05-30T19:01:00Z,1.0,2019-05-30T14:33:00Z,200,127564,Maria Austriastraat 722,Maria Austriastraat 722,Amsterdam,1087KH,159,52.353330135339,5.00136550966624,,0,1.0,,
